Title: Title
Label: 1500 (3AUT71120)
35.4412472995805 1.63815307690901
35.6433086698851 2.4209990967056
35.87601928351 3.3571611252623
36.205928887465 4.51334231538085
36.6371018421008 5.7074231985537
37.1977556439171 7.16213523207421
37.9495654519589 8.90907418843774
38.9149689490137 11.0926213149627
40.1897786455072 13.7495373928355
41.8156830298249 17.1451762913819
44.1562032438042 21.1115588619976
47.4305003916579 25.8714763868513
52.2552920108262 31.3011322322818
59.100620395614 36.8907928650157
68.1660977879212 41.7240294034231
79.073954702152 44.7552117010125
90.8168005440277 45.2191276409611
101.798674558594 43.157046793751
111.227670603765 39.3022563868734
118.536894804552 34.8053378352394
123.996661110752 30.4690267038173
128.05935301514 26.821400108705
131.244651290798 24.103943592084
133.890347178868 22.3353888057513
136.345433464594 21.5165389110205
138.770467245058 21.5313291731565
141.45205095333 22.3258172098613
144.472039401146 23.5932021702683
147.949397805556 25.6258131225096
152.009690188847 28.0082106510804
156.196053610464 30.4399485170978
161.252613899972 33.3400136563633
166.783010334828 36.578133011096
172.883441849184 40.2484311791841
179.40607177236 44.5399014212691
186.530995338749 49.5374326429599
194.181860102609 55.2900642401459
202.678257689522 62.2013096939421
212.251673083086 70.1024410497647
222.957188726583 79.579410360849
235.375043144412 90.3932462886898
248.86433446592 103.294936822554
264.999749354435 118.378092555297
