Title: Title
Label: 700 (3AUT71120)
35.4364686527332 1.48782284332157
35.8019016849813 2.34416940749491
36.3773046009865 3.2804730812297
37.0176016769334 4.49016183097325
37.62985504117 5.73711890260527
38.3837592348958 7.23980222937793
39.3381898612387 9.05107046599635
40.6973413211165 11.2590734572332
42.3609770977321 13.9305445972875
44.6071467030746 17.250778727343
47.6030597715798 20.9244835171953
51.7720912734006 25.0165112775988
57.4472756113614 29.1015501278991
64.7640417953404 32.4815271911798
73.315561545 34.3662277095588
82.1882068631901 34.2482569947007
90.3875791976004 32.2885820816627
97.3510244002609 29.1688528197765
102.564319170603 25.7203815968826
106.426709689123 22.5976453881437
109.283687357317 20.1159331421949
111.690325341274 18.4325457965716
113.665059390616 17.5326564216493
115.555887111711 17.389042625026
117.52344653639 17.9719323944136
119.744982951395 19.2029990727308
122.427339949299 21.0650553547562
125.325467085856 23.823101313861
129.382718387231 26.0859030988027
133.931384531038 29.2857371925465
138.807552938384 32.2691972505343
144.406177789583 35.7609742022038
150.609166956515 39.3246109067904
157.203138359328 43.2442494017871
164.38858598426 47.4275707764409
171.958090935972 52.5891174999161
180.357181373425 58.5073539475378
189.376859290318 65.4461562821058
199.554885416859 73.5961181941806
210.946071534095 83.1220649368353
223.765995780798 94.3468888529426
238.380276379258 107.582028851792
255.232089837471 123.424304745481
274.395022791207 141.047302361238
296.18107707011 161.435362873931
320.626460454549 185.987405222488
349.760632795718 213.859987497459
383.512808930202 249.300395911601
426.234691601215 285.937284789083
470.361821660301 330.938201175698
