Title: Title
Label: 0.8mM
106.502720731106 -2.36268816280869E-05
107.502720728582 -2.3462798275213E-05
108.502720726057 -2.32734616776546E-05
109.502720723532 -2.30630548757598E-05
110.502720721007 -2.28384686376544E-05
111.502720718483 -2.26064805005473E-05
112.502720715958 -2.23736167169823E-05
113.502720713433 -2.21453065879183E-05
114.502720710908 -2.19273817316166E-05
115.502720708384 -2.17251112850253E-05
116.502720705859 -2.15447155549328E-05
117.502720703334 -2.13920604481676E-05
118.502720700809 -2.12728123988438E-05
119.502720698285 -2.11730525139411E-05
120.50272069576 -2.10898567665635E-05
121.502720693235 -2.1020566255175E-05
122.50272069071 -2.09607935972748E-05
123.502720688186 -2.09079540301692E-05
124.502720685661 -2.08591179134513E-05
125.502720683136 -2.08108494724279E-05
126.502720680611 -2.07610374007124E-05
127.502720678087 -2.07076716799964E-05
128.502720675562 -2.06504422768339E-05
129.502720673037 -2.0590125508682E-05
130.502720670512 -2.05299407663474E-05
131.502720667988 -2.04708206743642E-05
132.502720665463 -2.04183408099143E-05
133.502720662938 -2.03721555465028E-05
134.502720660413 -2.03274323012486E-05
135.502720657889 -2.02798495467975E-05
136.502720655364 -2.02262717182587E-05
137.502720652839 -2.01658024340333E-05
138.502720650314 -2.01014036593083E-05
139.502720647789 -2.0032949876548E-05
140.502720645265 -1.99641027383233E-05
141.50272064274 -1.99006146332772E-05
142.502720640215 -1.9847475817071E-05
143.50272063769 -1.98094242105219E-05
144.502720635166 -1.97904013835383E-05
145.502720632641 -1.979370155333E-05
146.502720630116 -1.98207415332811E-05
147.502720627591 -1.98716209302424E-05
148.502720625067 -1.99459779176542E-05
149.502720622542 -2.0041814175162E-05
150.502720620017 -2.01565005076271E-05
151.502720617492 -2.02847129757319E-05
152.502720614968 -2.04212928996548E-05
153.502720612443 -2.05598882999893E-05
154.502720609918 -2.06940520125303E-05
155.502720607393 -2.08067867081408E-05
156.502720604869 -2.0882488870744E-05
157.502720602344 -2.09145705839453E-05
158.502720599819 -2.08995158120919E-05
159.502720597294 -2.08393969861249E-05
160.50272059477 -2.07383564719861E-05
161.502720592245 -2.05983979445283E-05
162.50272058972 -2.04305120879984E-05
163.502720587195 -2.02442070264277E-05
164.502720584671 -2.00479252633754E-05
165.502720582146 -1.98492553659135E-05
166.502720579621 -1.96553832164844E-05
167.502720577096 -1.94721391006116E-05
168.502720574572 -1.93047156240657E-05
169.502720572047 -1.9157350252819E-05
170.502720569522 -1.90323346272915E-05
171.502720566997 -1.89311322208209E-05
172.502720564472 -1.8853508042993E-05
173.502720561948 -1.8796759550993E-05
174.502720559423 -1.87593643437482E-05
175.502720556898 -1.87370066910788E-05
176.502720554373 -1.87238465591666E-05
177.502720551849 -1.87105302944222E-05
178.502720549324 -1.86936624857439E-05
179.502720546799 -1.86735940952874E-05
180.502720544274 -1.86495191557099E-05
181.50272054175 -1.86217407918833E-05
182.502720539225 -1.85902239334932E-05
183.5027205367 -1.85548141195167E-05
184.502720534175 -1.85184430624617E-05
185.502720531651 -1.84810608859084E-05
186.502720529126 -1.84428207040141E-05
187.502720526601 -1.84042044263173E-05
188.502720524076 -1.83659998892744E-05
189.502720521552 -1.83287822705287E-05
190.502720519027 -1.82933315702263E-05
191.502720516502 -1.82587738278462E-05
192.502720513977 -1.82248242471943E-05
193.502720511453 -1.8192416719612E-05
194.502720508928 -1.81617993651006E-05
195.502720506403 -1.81332697421146E-05
196.502720503878 -1.81076186869478E-05
197.502720501354 -1.80841429566791E-05
198.502720498829 -1.80623114529107E-05
199.502720496304 -1.80394098971997E-05
200.502720493779 -1.80157991177294E-05
201.502720491255 -1.79913456335024E-05
202.50272048873 -1.79653794823695E-05
203.502720486205 -1.79374937130563E-05
204.50272048368 -1.79076231768146E-05
205.502720481156 -1.78757466816993E-05
206.502720478631 -1.78422800843112E-05
207.502720476106 -1.78079215509234E-05
208.502720473581 -1.77733738441065E-05
209.502720471056 -1.77397529269749E-05
210.502720468532 -1.77078630809343E-05
211.502720466007 -1.76782412298125E-05
