Title: Title
Label: 0.5mM
55.5032018598679 -1.74165789681192E-05
56.5032018573431 -1.73193359375E-05
57.5032018548184 -1.72082405801145E-05
58.5032018522936 -1.70943588351611E-05
59.5032018497689 -1.69831762846953E-05
60.5032018472441 -1.68813537218556E-05
61.5032018447193 -1.68062122416052E-05
62.5032018421946 -1.67365715074243E-05
63.5032018396698 -1.66688035289693E-05
64.5032018371451 -1.65950192279697E-05
65.5032018346203 -1.65326761755144E-05
66.5032018320956 -1.64851786927407E-05
67.5032018295708 -1.64589297845497E-05
68.503201827046 -1.64346711531929E-05
69.5032018245213 -1.64081341287364E-05
70.5032018219965 -1.63686697823661E-05
71.5032018194718 -1.63221048864519E-05
72.503201816947 -1.62693454908288E-05
73.5032018144223 -1.62033820300369E-05
74.5032018118975 -1.61268833705357E-05
75.5032018093727 -1.60282414596273E-05
76.503201806848 -1.59163537825116E-05
77.5032018043232 -1.5789188361316E-05
78.5032018017985 -1.56654234702543E-05
79.5032017992737 -1.55557800672069E-05
80.503201796749 -1.54654518269604E-05
81.5032017942242 -1.53846655425078E-05
82.5032017916994 -1.52193626261646E-05
83.5032017891747 -1.51402292192353E-05
84.5032017866499 -1.50652280061141E-05
85.5032017841252 -1.50495029236219E-05
86.5032017816004 -1.50428989955357E-05
87.5032017790757 -1.50484831436821E-05
88.5032017765509 -1.50543364530765E-05
89.5032017740261 -1.50556670953028E-05
90.5032017715014 -1.50429065775427E-05
91.5032017689766 -1.50213016486316E-05
92.5032017664519 -1.49906172663529E-05
93.5032017639271 -1.495329862796E-05
94.5032017614024 -1.49040117915373E-05
95.5032017588776 -1.48407285702155E-05
96.5032017563528 -1.47603630871506E-05
97.5032017538281 -1.46645378918381E-05
98.5032017513033 -1.45530823891207E-05
99.5032017487786 -1.44298027465062E-05
100.503201746254 -1.43211715413917E-05
101.503201743729 -1.42067514739422E-05
102.503201741204 -1.40735924762228E-05
103.50320173868 -1.39166790506114E-05
104.503201736155 -1.37406741314053E-05
105.50320173363 -1.36976917337927E-05
106.503201731105 -1.36556040130047E-05
107.503201728581 -1.36643915591033E-05
108.503201726056 -1.36547889472535E-05
109.503201723531 -1.35895154490974E-05
110.503201721006 -1.35944778726708E-05
111.503201718481 -1.36192065884608E-05
112.503201715957 -1.36559300393051E-05
113.503201713432 -1.36936050320264E-05
114.503201710907 -1.37594092706716E-05
115.503201708382 -1.38179499466227E-05
116.503201705858 -1.38727868121603E-05
117.503201703333 -1.39201250727873E-05
118.503201700808 -1.3949903405231E-05
119.503201698283 -1.39631567534453E-05
120.503201695759 -1.39484893609278E-05
121.503201693234 -1.39229948624321E-05
122.503201690709 -1.3892829847632E-05
123.503201688184 -1.38368973820846E-05
124.50320168566 -1.37625406395575E-05
125.503201683135 -1.36723981584821E-05
126.50320168061 -1.35695861437306E-05
127.503201678085 -1.34614818881017E-05
128.503201675561 -1.33636702069585E-05
129.503201673036 -1.32716852981852E-05
130.503201670511 -1.31663522661102E-05
131.503201667986 -1.30511626249515E-05
132.503201665462 -1.30285037970691E-05
133.503201662937 -1.29907112832395E-05
134.503201660412 -1.29753311820652E-05
135.503201657887 -1.2977294921875E-05
136.503201655363 -1.30223055063568E-05
137.503201652838 -1.30603330624029E-05
138.503201650313 -1.30975114336665E-05
139.503201647788 -1.31293369079969E-05
140.503201645264 -1.31650746979328E-05
141.503201642739 -1.32065748131793E-05
142.503201640214 -1.32432793090062E-05
143.503201637689 -1.32813788941188E-05
144.503201635164 -1.33126129719041E-05
145.50320163264 -1.33301615270769E-05
146.503201630115 -1.333346349112E-05
147.50320162759 -1.33156306106852E-05
148.503201625065 -1.32804728442838E-05
149.503201622541 -1.32322929808812E-05
150.503201620016 -1.31766751686238E-05
151.503201617491 -1.31035732482531E-05
152.503201614966 -1.30088209069293E-05
153.503201612442 -1.29139282984763E-05
154.503201609917 -1.28245591821137E-05
155.503201607392 -1.27326235563859E-05
156.503201604867 -1.26440695057745E-05
157.503201602343 -1.25509435049495E-05
158.503201599818 -1.24720868412752E-05
159.503201597293 -1.23994057222923E-05
160.503201594768 -1.23427188470497E-05
161.503201592244 -1.23139148025039E-05
162.503201589719 -1.23149838654891E-05
163.503201587194 -1.23401599196914E-05
164.503201584669 -1.23830361692061E-05
165.503201582145 -1.24497957407318E-05
166.50320157962 -1.25482481014654E-05
167.503201577095 -1.26771573842682E-05
168.50320157457 -1.28170378311821E-05
169.503201572046 -1.29426072399068E-05
170.503201569521 -1.30561667495633E-05
171.503201566996 -1.31813722219526E-05
172.503201564471 -1.3304727684637E-05
173.503201561947 -1.34251678656347E-05
174.503201559422 -1.35188890540082E-05
175.503201556897 -1.35880066297069E-05
176.503201554372 -1.36157416112675E-05
177.503201551847 -1.35942883224961E-05
178.503201549323 -1.35378251164596E-05
179.503201546798 -1.34525692388878E-05
180.503201544273 -1.33419212199146E-05
181.503201541748 -1.32045087162752E-05
182.503201539224 -1.30526032062791E-05
183.503201536699 -1.28952689792799E-05
184.503201534174 -1.27329571646933E-05
185.503201531649 -1.25720897224379E-05
186.503201529125 -1.24185806179639E-05
187.5032015266 -1.22782376686238E-05
188.503201524075 -1.21592266959433E-05
